x;u(x);du(x);ddu(x);p(x);q(x);f(x);fc(x)
61.5709;0.998115;0.0744724;-1.468;3.09873;3.62999;7.98077;534.288;
61.571;0.998107;0.0746192;-1.46798;3.09905;3.62975;7.98055;534.281;
61.5711;0.9981;0.074766;-1.46796;3.09938;3.62951;7.98034;534.274;
61.5712;0.998092;0.0749128;-1.46794;3.0997;3.62927;7.98013;534.268;
61.5713;0.998085;0.0750596;-1.46791;3.10002;3.62903;7.97992;534.261;
61.5714;0.998077;0.0752064;-1.46789;3.10035;3.62878;7.9797;534.254;
61.5715;0.99807;0.0753532;-1.46787;3.10067;3.62854;7.97949;534.247;
61.5716;0.998062;0.0755;-1.46785;3.10099;3.6283;7.97927;534.241;
61.5717;0.998055;0.0756468;-1.46783;3.10131;3.62805;7.97906;534.234;
61.5718;0.998047;0.0757936;-1.4678;3.10164;3.62781;7.97884;534.227;
61.5719;0.998039;0.0759404;-1.46778;3.10196;3.62757;7.97863;534.22;
61.572;0.998032;0.0760872;-1.46776;3.10228;3.62733;7.97841;534.213;
61.5721;0.998024;0.076234;-1.46774;3.1026;3.62708;7.9782;534.206;
61.5722;0.998016;0.0763807;-1.46771;3.10293;3.62684;7.97798;534.2;
61.5723;0.998009;0.0765275;-1.46769;3.10325;3.62659;7.97777;534.193;
61.5724;0.998001;0.0766743;-1.46767;3.10357;3.62635;7.97755;534.186;
61.5725;0.997994;0.0768211;-1.46765;3.10389;3.62611;7.97733;534.179;
61.5726;0.997986;0.0769678;-1.46762;3.10422;3.62586;7.97712;534.172;
61.5727;0.997978;0.0771146;-1.4676;3.10454;3.62562;7.9769;534.165;
61.5728;0.99797;0.0772614;-1.46758;3.10486;3.62537;7.97668;534.158;
61.5729;0.997963;0.0774081;-1.46755;3.10518;3.62513;7.97647;534.151;
61.573;0.997955;0.0775549;-1.46753;3.10551;3.62489;7.97625;534.144;
61.5731;0.997947;0.0777017;-1.46751;3.10583;3.62464;7.97603;534.137;
61.5732;0.997939;0.0778484;-1.46749;3.10615;3.6244;7.97581;534.13;
61.5733;0.997932;0.0779952;-1.46746;3.10647;3.62415;7.97559;534.123;
61.5734;0.997924;0.0781419;-1.46744;3.10679;3.62391;7.97538;534.116;
61.5735;0.997916;0.0782887;-1.46742;3.10712;3.62366;7.97516;534.109;
61.5736;0.997908;0.0784354;-1.46739;3.10744;3.62342;7.97494;534.102;
61.5737;0.9979;0.0785822;-1.46737;3.10776;3.62317;7.97472;534.095;
61.5738;0.997892;0.0787289;-1.46735;3.10808;3.62292;7.9745;534.088;
61.5739;0.997885;0.0788757;-1.46732;3.1084;3.62268;7.97428;534.081;
61.574;0.997877;0.0790224;-1.4673;3.10873;3.62243;7.97406;534.074;
61.5741;0.997869;0.0791691;-1.46728;3.10905;3.62219;7.97384;534.067;
61.5742;0.997861;0.0793159;-1.46725;3.10937;3.62194;7.97362;534.06;
61.5743;0.997853;0.0794626;-1.46723;3.10969;3.62169;7.9734;534.053;
61.5744;0.997845;0.0796093;-1.46721;3.11001;3.62145;7.97318;534.046;
61.5745;0.997837;0.0797561;-1.46718;3.11033;3.6212;7.97295;534.038;
61.5746;0.997829;0.0799028;-1.46716;3.11066;3.62096;7.97273;534.031;
61.5747;0.997821;0.0800495;-1.46714;3.11098;3.62071;7.97251;534.024;
61.5748;0.997813;0.0801962;-1.46711;3.1113;3.62046;7.97229;534.017;
61.5749;0.997805;0.0803429;-1.46709;3.11162;3.62021;7.97207;534.01;
61.575;0.997797;0.0804897;-1.46707;3.11194;3.61997;7.97184;534.002;
61.5751;0.997789;0.0806364;-1.46704;3.11226;3.61972;7.97162;533.995;
61.5752;0.997781;0.0807831;-1.46702;3.11258;3.61947;7.9714;533.988;
61.5753;0.997773;0.0809298;-1.46699;3.11291;3.61923;7.97117;533.981;
61.5754;0.997765;0.0810765;-1.46697;3.11323;3.61898;7.97095;533.973;
61.5755;0.997756;0.0812232;-1.46695;3.11355;3.61873;7.97073;533.966;
61.5756;0.997748;0.0813699;-1.46692;3.11387;3.61848;7.9705;533.959;
61.5757;0.99774;0.0815166;-1.4669;3.11419;3.61823;7.97028;533.952;
61.5758;0.997732;0.0816633;-1.46688;3.11451;3.61799;7.97005;533.944;
61.5759;0.997724;0.08181;-1.46685;3.11483;3.61774;7.96983;533.937;
61.576;0.997716;0.0819567;-1.46683;3.11515;3.61749;7.9696;533.93;
61.5761;0.997707;0.0821034;-1.4668;3.11548;3.61724;7.96938;533.922;
61.5762;0.997699;0.0822501;-1.46678;3.1158;3.61699;7.96915;533.915;
61.5763;0.997691;0.0823967;-1.46675;3.11612;3.61674;7.96893;533.907;
61.5764;0.997683;0.0825434;-1.46673;3.11644;3.61649;7.9687;533.9;
61.5765;0.997674;0.0826901;-1.46671;3.11676;3.61625;7.96847;533.893;
61.5766;0.997666;0.0828368;-1.46668;3.11708;3.616;7.96825;533.885;
61.5767;0.997658;0.0829835;-1.46666;3.1174;3.61575;7.96802;533.878;
61.5768;0.99765;0.0831301;-1.46663;3.11772;3.6155;7.96779;533.87;
61.5769;0.997641;0.0832768;-1.46661;3.11804;3.61525;7.96757;533.863;
61.577;0.997633;0.0834235;-1.46658;3.11836;3.615;7.96734;533.855;
61.5771;0.997625;0.0835701;-1.46656;3.11868;3.61475;7.96711;533.848;
61.5772;0.997616;0.0837168;-1.46653;3.119;3.6145;7.96688;533.84;
61.5773;0.997608;0.0838635;-1.46651;3.11933;3.61425;7.96665;533.833;
61.5774;0.997599;0.0840101;-1.46648;3.11965;3.614;7.96642;533.825;
61.5775;0.997591;0.0841568;-1.46646;3.11997;3.61375;7.9662;533.818;
61.5776;0.997583;0.0843034;-1.46643;3.12029;3.6135;7.96597;533.81;
61.5777;0.997574;0.0844501;-1.46641;3.12061;3.61325;7.96574;533.803;
61.5778;0.997566;0.0845967;-1.46639;3.12093;3.613;7.96551;533.795;
61.5779;0.997557;0.0847434;-1.46636;3.12125;3.61275;7.96528;533.787;
61.578;0.997549;0.08489;-1.46634;3.12157;3.6125;7.96505;533.78;
61.5781;0.99754;0.0850367;-1.46631;3.12189;3.61224;7.96482;533.772;
61.5782;0.997532;0.0851833;-1.46628;3.12221;3.61199;7.96459;533.764;
61.5783;0.997523;0.0853299;-1.46626;3.12253;3.61174;7.96436;533.757;
61.5784;0.997515;0.0854766;-1.46623;3.12285;3.61149;7.96413;533.749;
61.5785;0.997506;0.0856232;-1.46621;3.12317;3.61124;7.96389;533.741;
61.5786;0.997498;0.0857698;-1.46618;3.12349;3.61099;7.96366;533.734;
61.5787;0.997489;0.0859164;-1.46616;3.12381;3.61074;7.96343;533.726;
61.5788;0.99748;0.0860631;-1.46613;3.12413;3.61048;7.9632;533.718;
61.5789;0.997472;0.0862097;-1.46611;3.12445;3.61023;7.96297;533.711;
61.579;0.997463;0.0863563;-1.46608;3.12477;3.60998;7.96273;533.703;
61.5791;0.997455;0.0865029;-1.46606;3.12509;3.60973;7.9625;533.695;
61.5792;0.997446;0.0866495;-1.46603;3.12541;3.60948;7.96227;533.687;
61.5793;0.997437;0.0867961;-1.46601;3.12573;3.60922;7.96204;533.68;
61.5794;0.997428;0.0869427;-1.46598;3.12605;3.60897;7.9618;533.672;
61.5795;0.99742;0.0870894;-1.46595;3.12637;3.60872;7.96157;533.664;
61.5796;0.997411;0.087236;-1.46593;3.12669;3.60846;7.96133;533.656;
61.5797;0.997402;0.0873826;-1.4659;3.12701;3.60821;7.9611;533.648;
61.5798;0.997394;0.0875292;-1.46588;3.12733;3.60796;7.96087;533.64;
61.5799;0.997385;0.0876757;-1.46585;3.12765;3.60771;7.96063;533.633;
61.58;0.997376;0.0878223;-1.46583;3.12797;3.60745;7.9604;533.625;
61.5801;0.997367;0.0879689;-1.4658;3.12829;3.6072;7.96016;533.617;
61.5802;0.997358;0.0881155;-1.46577;3.12861;3.60694;7.95993;533.609;
61.5803;0.99735;0.0882621;-1.46575;3.12893;3.60669;7.95969;533.601;
61.5804;0.997341;0.0884087;-1.46572;3.12925;3.60644;7.95945;533.593;
61.5805;0.997332;0.0885553;-1.4657;3.12956;3.60618;7.95922;533.585;
61.5806;0.997323;0.0887018;-1.46567;3.12988;3.60593;7.95898;533.577;
61.5807;0.997314;0.0888484;-1.46564;3.1302;3.60568;7.95874;533.569;
61.5808;0.997305;0.088995;-1.46562;3.13052;3.60542;7.95851;533.561;
61.5809;0.997296;0.0891415;-1.46559;3.13084;3.60517;7.95827;533.553;
61.581;0.997288;0.0892881;-1.46557;3.13116;3.60491;7.95803;533.545;
61.5811;0.997279;0.0894347;-1.46554;3.13148;3.60466;7.9578;533.537;
61.5812;0.99727;0.0895812;-1.46551;3.1318;3.6044;7.95756;533.529;
61.5813;0.997261;0.0897278;-1.46549;3.13212;3.60415;7.95732;533.521;
61.5814;0.997252;0.0898744;-1.46546;3.13244;3.60389;7.95708;533.513;
61.5815;0.997243;0.0900209;-1.46543;3.13276;3.60364;7.95684;533.505;
61.5816;0.997234;0.0901675;-1.46541;3.13308;3.60338;7.9566;533.497;
61.5817;0.997225;0.090314;-1.46538;3.13339;3.60313;7.95637;533.489;
61.5818;0.997216;0.0904605;-1.46535;3.13371;3.60287;7.95613;533.481;
61.5819;0.997207;0.0906071;-1.46533;3.13403;3.60262;7.95589;533.473;
61.582;0.997197;0.0907536;-1.4653;3.13435;3.60236;7.95565;533.464;
61.5821;0.997188;0.0909002;-1.46527;3.13467;3.6021;7.95541;533.456;
61.5822;0.997179;0.0910467;-1.46525;3.13499;3.60185;7.95517;533.448;
61.5823;0.99717;0.0911932;-1.46522;3.13531;3.60159;7.95493;533.44;
61.5824;0.997161;0.0913398;-1.46519;3.13563;3.60134;7.95469;533.432;
61.5825;0.997152;0.0914863;-1.46517;3.13594;3.60108;7.95445;533.423;
61.5826;0.997143;0.0916328;-1.46514;3.13626;3.60082;7.9542;533.415;
61.5827;0.997134;0.0917793;-1.46511;3.13658;3.60057;7.95396;533.407;
61.5828;0.997124;0.0919258;-1.46508;3.1369;3.60031;7.95372;533.399;
61.5829;0.997115;0.0920724;-1.46506;3.13722;3.60005;7.95348;533.391;
61.583;0.997106;0.0922189;-1.46503;3.13754;3.59979;7.95324;533.382;
61.5831;0.997097;0.0923654;-1.465;3.13786;3.59954;7.95299;533.374;
61.5832;0.997088;0.0925119;-1.46498;3.13817;3.59928;7.95275;533.366;
61.5833;0.997078;0.0926584;-1.46495;3.13849;3.59902;7.95251;533.357;
61.5834;0.997069;0.0928049;-1.46492;3.13881;3.59877;7.95227;533.349;
61.5835;0.99706;0.0929514;-1.46489;3.13913;3.59851;7.95202;533.341;
61.5836;0.99705;0.0930979;-1.46487;3.13945;3.59825;7.95178;533.332;
61.5837;0.997041;0.0932444;-1.46484;3.13977;3.59799;7.95154;533.324;
61.5838;0.997032;0.0933909;-1.46481;3.14008;3.59773;7.95129;533.316;
61.5839;0.997022;0.0935374;-1.46478;3.1404;3.59748;7.95105;533.307;
61.584;0.997013;0.0936838;-1.46476;3.14072;3.59722;7.9508;533.299;
61.5841;0.997004;0.0938303;-1.46473;3.14104;3.59696;7.95056;533.29;
61.5842;0.996994;0.0939768;-1.4647;3.14136;3.5967;7.95031;533.282;
61.5843;0.996985;0.0941233;-1.46467;3.14167;3.59644;7.95007;533.273;
61.5844;0.996975;0.0942698;-1.46465;3.14199;3.59618;7.94982;533.265;
61.5845;0.996966;0.0944162;-1.46462;3.14231;3.59593;7.94958;533.257;
61.5846;0.996957;0.0945627;-1.46459;3.14263;3.59567;7.94933;533.248;
61.5847;0.996947;0.0947092;-1.46456;3.14294;3.59541;7.94909;533.24;
61.5848;0.996938;0.0948556;-1.46453;3.14326;3.59515;7.94884;533.231;
61.5849;0.996928;0.0950021;-1.46451;3.14358;3.59489;7.94859;533.223;
61.585;0.996919;0.0951485;-1.46448;3.1439;3.59463;7.94835;533.214;
61.5851;0.996909;0.095295;-1.46445;3.14422;3.59437;7.9481;533.205;
61.5852;0.9969;0.0954414;-1.46442;3.14453;3.59411;7.94785;533.197;
61.5853;0.99689;0.0955879;-1.46439;3.14485;3.59385;7.9476;533.188;
61.5854;0.99688;0.0957343;-1.46437;3.14517;3.59359;7.94736;533.18;
61.5855;0.996871;0.0958808;-1.46434;3.14549;3.59333;7.94711;533.171;
61.5856;0.996861;0.0960272;-1.46431;3.1458;3.59307;7.94686;533.163;
61.5857;0.996852;0.0961737;-1.46428;3.14612;3.59281;7.94661;533.154;
61.5858;0.996842;0.0963201;-1.46425;3.14644;3.59255;7.94636;533.145;
61.5859;0.996832;0.0964665;-1.46422;3.14675;3.59229;7.94611;533.137;
61.586;0.996823;0.096613;-1.4642;3.14707;3.59203;7.94586;533.128;
61.5861;0.996813;0.0967594;-1.46417;3.14739;3.59177;7.94561;533.119;
61.5862;0.996803;0.0969058;-1.46414;3.14771;3.59151;7.94537;533.111;
61.5863;0.996794;0.0970522;-1.46411;3.14802;3.59125;7.94512;533.102;
61.5864;0.996784;0.0971986;-1.46408;3.14834;3.59099;7.94487;533.093;
61.5865;0.996774;0.0973451;-1.46405;3.14866;3.59073;7.94461;533.084;
61.5866;0.996764;0.0974915;-1.46402;3.14897;3.59046;7.94436;533.076;
61.5867;0.996755;0.0976379;-1.46399;3.14929;3.5902;7.94411;533.067;
61.5868;0.996745;0.0977843;-1.46397;3.14961;3.58994;7.94386;533.058;
61.5869;0.996735;0.0979307;-1.46394;3.14993;3.58968;7.94361;533.049;
61.587;0.996725;0.0980771;-1.46391;3.15024;3.58942;7.94336;533.041;
61.5871;0.996716;0.0982235;-1.46388;3.15056;3.58916;7.94311;533.032;
61.5872;0.996706;0.0983699;-1.46385;3.15088;3.58889;7.94286;533.023;
61.5873;0.996696;0.0985163;-1.46382;3.15119;3.58863;7.9426;533.014;
61.5874;0.996686;0.0986627;-1.46379;3.15151;3.58837;7.94235;533.005;
61.5875;0.996676;0.0988091;-1.46376;3.15183;3.58811;7.9421;532.996;
61.5876;0.996666;0.0989554;-1.46373;3.15214;3.58784;7.94185;532.987;
61.5877;0.996656;0.0991018;-1.46371;3.15246;3.58758;7.94159;532.979;
61.5878;0.996646;0.0992482;-1.46368;3.15278;3.58732;7.94134;532.97;
61.5879;0.996637;0.0993946;-1.46365;3.15309;3.58706;7.94109;532.961;
61.588;0.996627;0.0995409;-1.46362;3.15341;3.58679;7.94083;532.952;
61.5881;0.996617;0.0996873;-1.46359;3.15373;3.58653;7.94058;532.943;
61.5882;0.996607;0.0998337;-1.46356;3.15404;3.58627;7.94032;532.934;
61.5883;0.996597;0.09998;-1.46353;3.15436;3.586;7.94007;532.925;
61.5884;0.996587;0.100126;-1.4635;3.15467;3.58574;7.93981;532.916;
61.5885;0.996577;0.100273;-1.46347;3.15499;3.58548;7.93956;532.907;
61.5886;0.996567;0.100419;-1.46344;3.15531;3.58521;7.9393;532.898;
61.5887;0.996557;0.100565;-1.46341;3.15562;3.58495;7.93905;532.889;
61.5888;0.996546;0.100712;-1.46338;3.15594;3.58469;7.93879;532.88;
61.5889;0.996536;0.100858;-1.46335;3.15626;3.58442;7.93854;532.871;
61.589;0.996526;0.101004;-1.46332;3.15657;3.58416;7.93828;532.862;
61.5891;0.996516;0.101151;-1.46329;3.15689;3.58389;7.93802;532.853;
61.5892;0.996506;0.101297;-1.46326;3.1572;3.58363;7.93777;532.844;
61.5893;0.996496;0.101443;-1.46323;3.15752;3.58337;7.93751;532.835;
61.5894;0.996486;0.10159;-1.4632;3.15784;3.5831;7.93725;532.825;
61.5895;0.996476;0.101736;-1.46317;3.15815;3.58284;7.937;532.816;
61.5896;0.996465;0.101882;-1.46314;3.15847;3.58257;7.93674;532.807;
61.5897;0.996455;0.102029;-1.46311;3.15878;3.58231;7.93648;532.798;
61.5898;0.996445;0.102175;-1.46308;3.1591;3.58204;7.93622;532.789;
61.5899;0.996435;0.102321;-1.46305;3.15941;3.58178;7.93597;532.78;
61.59;0.996425;0.102468;-1.46302;3.15973;3.58151;7.93571;532.77;
61.5901;0.996414;0.102614;-1.46299;3.16005;3.58125;7.93545;532.761;
61.5902;0.996404;0.10276;-1.46296;3.16036;3.58098;7.93519;532.752;
61.5903;0.996394;0.102907;-1.46293;3.16068;3.58072;7.93493;532.743;
61.5904;0.996383;0.103053;-1.4629;3.16099;3.58045;7.93467;532.734;
61.5905;0.996373;0.103199;-1.46287;3.16131;3.58018;7.93441;532.724;
61.5906;0.996363;0.103346;-1.46284;3.16162;3.57992;7.93415;532.715;
61.5907;0.996352;0.103492;-1.46281;3.16194;3.57965;7.93389;532.706;
61.5908;0.996342;0.103638;-1.46278;3.16225;3.57939;7.93363;532.696;
61.5909;0.996332;0.103784;-1.46275;3.16257;3.57912;7.93337;532.687;
61.591;0.996321;0.103931;-1.46272;3.16288;3.57885;7.93311;532.678;
61.5911;0.996311;0.104077;-1.46269;3.1632;3.57859;7.93285;532.669;
61.5912;0.996301;0.104223;-1.46266;3.16351;3.57832;7.93259;532.659;
61.5913;0.99629;0.10437;-1.46263;3.16383;3.57805;7.93233;532.65;
61.5914;0.99628;0.104516;-1.46259;3.16414;3.57779;7.93207;532.64;
61.5915;0.996269;0.104662;-1.46256;3.16446;3.57752;7.9318;532.631;
61.5916;0.996259;0.104808;-1.46253;3.16477;3.57725;7.93154;532.622;
61.5917;0.996248;0.104955;-1.4625;3.16509;3.57699;7.93128;532.612;
61.5918;0.996238;0.105101;-1.46247;3.1654;3.57672;7.93102;532.603;
61.5919;0.996227;0.105247;-1.46244;3.16572;3.57645;7.93075;532.593;
61.592;0.996217;0.105393;-1.46241;3.16603;3.57619;7.93049;532.584;
61.5921;0.996206;0.10554;-1.46238;3.16635;3.57592;7.93023;532.574;
61.5922;0.996196;0.105686;-1.46235;3.16666;3.57565;7.92997;532.565;
61.5923;0.996185;0.105832;-1.46232;3.16698;3.57538;7.9297;532.555;
61.5924;0.996174;0.105978;-1.46228;3.16729;3.57511;7.92944;532.546;
61.5925;0.996164;0.106125;-1.46225;3.16761;3.57485;7.92917;532.536;
61.5926;0.996153;0.106271;-1.46222;3.16792;3.57458;7.92891;532.527;
61.5927;0.996143;0.106417;-1.46219;3.16824;3.57431;7.92864;532.517;
61.5928;0.996132;0.106563;-1.46216;3.16855;3.57404;7.92838;532.508;
61.5929;0.996121;0.106709;-1.46213;3.16887;3.57377;7.92812;532.498;
61.593;0.996111;0.106856;-1.4621;3.16918;3.5735;7.92785;532.489;
61.5931;0.9961;0.107002;-1.46206;3.1695;3.57324;7.92758;532.479;
61.5932;0.996089;0.107148;-1.46203;3.16981;3.57297;7.92732;532.469;
61.5933;0.996078;0.107294;-1.462;3.17012;3.5727;7.92705;532.46;
61.5934;0.996068;0.107441;-1.46197;3.17044;3.57243;7.92679;532.45;
61.5935;0.996057;0.107587;-1.46194;3.17075;3.57216;7.92652;532.44;
61.5936;0.996046;0.107733;-1.46191;3.17107;3.57189;7.92625;532.431;
61.5937;0.996035;0.107879;-1.46187;3.17138;3.57162;7.92599;532.421;
61.5938;0.996025;0.108025;-1.46184;3.17169;3.57135;7.92572;532.411;
61.5939;0.996014;0.108171;-1.46181;3.17201;3.57108;7.92545;532.402;
61.594;0.996003;0.108318;-1.46178;3.17232;3.57081;7.92519;532.392;
61.5941;0.995992;0.108464;-1.46175;3.17264;3.57054;7.92492;532.382;
61.5942;0.995981;0.10861;-1.46172;3.17295;3.57027;7.92465;532.373;
61.5943;0.99597;0.108756;-1.46168;3.17326;3.57;7.92438;532.363;
61.5944;0.995959;0.108902;-1.46165;3.17358;3.56973;7.92411;532.353;
61.5945;0.995949;0.109049;-1.46162;3.17389;3.56946;7.92385;532.343;
61.5946;0.995938;0.109195;-1.46159;3.17421;3.56919;7.92358;532.333;
61.5947;0.995927;0.109341;-1.46155;3.17452;3.56892;7.92331;532.324;
61.5948;0.995916;0.109487;-1.46152;3.17483;3.56865;7.92304;532.314;
61.5949;0.995905;0.109633;-1.46149;3.17515;3.56838;7.92277;532.304;
61.595;0.995894;0.109779;-1.46146;3.17546;3.56811;7.9225;532.294;
61.5951;0.995883;0.109926;-1.46143;3.17577;3.56784;7.92223;532.284;
61.5952;0.995872;0.110072;-1.46139;3.17609;3.56757;7.92196;532.274;
61.5953;0.995861;0.110218;-1.46136;3.1764;3.5673;7.92169;532.265;
61.5954;0.99585;0.110364;-1.46133;3.17672;3.56703;7.92142;532.255;
61.5955;0.995839;0.11051;-1.4613;3.17703;3.56676;7.92115;532.245;
61.5956;0.995828;0.110656;-1.46126;3.17734;3.56648;7.92088;532.235;
61.5957;0.995817;0.110802;-1.46123;3.17766;3.56621;7.92061;532.225;
61.5958;0.995806;0.110949;-1.4612;3.17797;3.56594;7.92033;532.215;
61.5959;0.995794;0.111095;-1.46116;3.17828;3.56567;7.92006;532.205;
61.596;0.995783;0.111241;-1.46113;3.17859;3.5654;7.91979;532.195;
61.5961;0.995772;0.111387;-1.4611;3.17891;3.56513;7.91952;532.185;
61.5962;0.995761;0.111533;-1.46107;3.17922;3.56485;7.91925;532.175;
61.5963;0.99575;0.111679;-1.46103;3.17953;3.56458;7.91897;532.165;
61.5964;0.995739;0.111825;-1.461;3.17985;3.56431;7.9187;532.155;
61.5965;0.995728;0.111971;-1.46097;3.18016;3.56404;7.91843;532.145;
61.5966;0.995716;0.112117;-1.46093;3.18047;3.56376;7.91816;532.135;
61.5967;0.995705;0.112264;-1.4609;3.18079;3.56349;7.91788;532.125;
61.5968;0.995694;0.11241;-1.46087;3.1811;3.56322;7.91761;532.115;
61.5969;0.995683;0.112556;-1.46084;3.18141;3.56295;7.91733;532.105;
61.597;0.995671;0.112702;-1.4608;3.18172;3.56267;7.91706;532.094;
61.5971;0.99566;0.112848;-1.46077;3.18204;3.5624;7.91679;532.084;
61.5972;0.995649;0.112994;-1.46074;3.18235;3.56213;7.91651;532.074;
61.5973;0.995638;0.11314;-1.4607;3.18266;3.56185;7.91624;532.064;
61.5974;0.995626;0.113286;-1.46067;3.18298;3.56158;7.91596;532.054;
61.5975;0.995615;0.113432;-1.46064;3.18329;3.56131;7.91569;532.044;
61.5976;0.995604;0.113578;-1.4606;3.1836;3.56103;7.91541;532.033;
61.5977;0.995592;0.113724;-1.46057;3.18391;3.56076;7.91514;532.023;
61.5978;0.995581;0.11387;-1.46054;3.18423;3.56049;7.91486;532.013;
61.5979;0.995569;0.114016;-1.4605;3.18454;3.56021;7.91458;532.003;
61.598;0.995558;0.114163;-1.46047;3.18485;3.55994;7.91431;531.993;
61.5981;0.995547;0.114309;-1.46043;3.18516;3.55966;7.91403;531.982;
61.5982;0.995535;0.114455;-1.4604;3.18548;3.55939;7.91376;531.972;
61.5983;0.995524;0.114601;-1.46037;3.18579;3.55912;7.91348;531.962;
61.5984;0.995512;0.114747;-1.46033;3.1861;3.55884;7.9132;531.951;
61.5985;0.995501;0.114893;-1.4603;3.18641;3.55857;7.91292;531.941;
61.5986;0.995489;0.115039;-1.46027;3.18672;3.55829;7.91265;531.931;
61.5987;0.995478;0.115185;-1.46023;3.18704;3.55802;7.91237;531.921;
61.5988;0.995466;0.115331;-1.4602;3.18735;3.55774;7.91209;531.91;
61.5989;0.995455;0.115477;-1.46016;3.18766;3.55747;7.91181;531.9;
61.599;0.995443;0.115623;-1.46013;3.18797;3.55719;7.91153;531.889;
61.5991;0.995431;0.115769;-1.4601;3.18828;3.55692;7.91126;531.879;
61.5992;0.99542;0.115915;-1.46006;3.1886;3.55664;7.91098;531.869;
61.5993;0.995408;0.116061;-1.46003;3.18891;3.55637;7.9107;531.858;
61.5994;0.995397;0.116207;-1.45999;3.18922;3.55609;7.91042;531.848;
61.5995;0.995385;0.116353;-1.45996;3.18953;3.55582;7.91014;531.837;
61.5996;0.995373;0.116499;-1.45992;3.18984;3.55554;7.90986;531.827;
61.5997;0.995362;0.116645;-1.45989;3.19015;3.55526;7.90958;531.816;
61.5998;0.99535;0.116791;-1.45986;3.19047;3.55499;7.9093;531.806;
61.5999;0.995338;0.116937;-1.45982;3.19078;3.55471;7.90902;531.795;
61.6;0.995327;0.117083;-1.45979;3.19109;3.55444;7.90874;531.785;
61.6001;0.995315;0.117229;-1.45975;3.1914;3.55416;7.90846;531.774;
61.6002;0.995303;0.117375;-1.45972;3.19171;3.55388;7.90818;531.764;
61.6003;0.995292;0.117521;-1.45968;3.19202;3.55361;7.9079;531.753;
61.6004;0.99528;0.117667;-1.45965;3.19233;3.55333;7.90761;531.743;
61.6005;0.995268;0.117813;-1.45961;3.19265;3.55305;7.90733;531.732;
61.6006;0.995256;0.117959;-1.45958;3.19296;3.55278;7.90705;531.722;
61.6007;0.995244;0.118105;-1.45954;3.19327;3.5525;7.90677;531.711;
61.6008;0.995233;0.118251;-1.45951;3.19358;3.55222;7.90649;531.7;
61.6009;0.995221;0.118397;-1.45947;3.19389;3.55195;7.9062;531.69;
61.601;0.995209;0.118543;-1.45944;3.1942;3.55167;7.90592;531.679;
61.6011;0.995197;0.118689;-1.4594;3.19451;3.55139;7.90564;531.669;
61.6012;0.995185;0.118835;-1.45937;3.19482;3.55112;7.90536;531.658;
61.6013;0.995173;0.11898;-1.45933;3.19514;3.55084;7.90507;531.647;
61.6014;0.995161;0.119126;-1.4593;3.19545;3.55056;7.90479;531.637;
61.6015;0.995149;0.119272;-1.45926;3.19576;3.55028;7.9045;531.626;
61.6016;0.995137;0.119418;-1.45923;3.19607;3.55;7.90422;531.615;
61.6017;0.995126;0.119564;-1.45919;3.19638;3.54973;7.90394;531.604;
61.6018;0.995114;0.11971;-1.45916;3.19669;3.54945;7.90365;531.594;
61.6019;0.995102;0.119856;-1.45912;3.197;3.54917;7.90337;531.583;
61.602;0.99509;0.120002;-1.45909;3.19731;3.54889;7.90308;531.572;
61.6021;0.995078;0.120148;-1.45905;3.19762;3.54861;7.9028;531.561;
61.6022;0.995066;0.120294;-1.45902;3.19793;3.54834;7.90251;531.551;
61.6023;0.995054;0.12044;-1.45898;3.19824;3.54806;7.90223;531.54;
61.6024;0.995041;0.120586;-1.45895;3.19855;3.54778;7.90194;531.529;
61.6025;0.995029;0.120732;-1.45891;3.19886;3.5475;7.90166;531.518;
61.6026;0.995017;0.120877;-1.45887;3.19917;3.54722;7.90137;531.507;
61.6027;0.995005;0.121023;-1.45884;3.19948;3.54694;7.90108;531.496;
61.6028;0.994993;0.121169;-1.4588;3.19979;3.54666;7.9008;531.486;
61.6029;0.994981;0.121315;-1.45877;3.20011;3.54638;7.90051;531.475;
61.603;0.994969;0.121461;-1.45873;3.20042;3.54611;7.90022;531.464;
61.6031;0.994957;0.121607;-1.4587;3.20073;3.54583;7.89994;531.453;
61.6032;0.994945;0.121753;-1.45866;3.20104;3.54555;7.89965;531.442;
61.6033;0.994932;0.121899;-1.45862;3.20135;3.54527;7.89936;531.431;
61.6034;0.99492;0.122044;-1.45859;3.20166;3.54499;7.89907;531.42;
61.6035;0.994908;0.12219;-1.45855;3.20197;3.54471;7.89879;531.409;
61.6036;0.994896;0.122336;-1.45852;3.20228;3.54443;7.8985;531.398;
61.6037;0.994883;0.122482;-1.45848;3.20259;3.54415;7.89821;531.387;
